fecha_venta,producto_id,categoria_producto,cantidad_vendida,precio_venta_unitario,cliente_id,canal_venta
2025-02-24,P10,hilo,26,21.38,C154,distribuidor
2023-09-02,P10,hilo,158,21.1,C68,tienda física
2025-01-16,P3,tela,178,13.49,C161,online
2024-12-17,P4,tela,181,20.64,C139,online
2023-09-16,P2,tela,95,27.22,C12,distribuidor
2023-09-22,P8,hilo,118,14.62,C118,distribuidor
2024-11-18,P13,encaje,287,29.31,C104,online
2024-01-09,P4,tela,141,18.45,C66,distribuidor
2024-09-07,P8,hilo,146,17.8,C163,online
2024-05-03,P6,botón,198,20.61,C186,tienda física
2023-11-16,P5,botón,287,26.98,C85,tienda física
2024-11-20,P10,hilo,28,22.19,C30,tienda física
2024-08-26,P3,tela,164,19.65,C53,distribuidor
2023-10-27,P12,cierres,284,1.84,C21,tienda física
2024-01-02,P9,hilo,51,16.98,C77,online
2023-10-22,P10,hilo,80,29.08,C22,online
2025-01-17,P7,botón,234,18.89,C78,tienda física
2023-09-16,P13,encaje,262,18.99,C55,distribuidor
2025-02-27,P4,tela,156,7.36,C34,distribuidor
2025-03-05,P6,botón,77,28.82,C116,distribuidor
2025-03-19,P10,hilo,211,21.8,C73,tienda física
2023-08-23,P14,encaje,74,10.6,C82,online
2024-02-22,P11,cierres,75,20.45,C22,online
2025-04-08,P11,cierres,189,14.1,C46,online
2024-01-01,P10,hilo,183,23.89,C79,tienda física
2024-03-04,P2,tela,183,11.71,C71,online
2023-12-17,P4,tela,68,5.4,C122,online
2023-10-08,P5,botón,34,13.0,C138,tienda física
2024-02-13,P11,cierres,139,8.94,C159,online
2024-06-01,P1,tela,293,9.49,C49,distribuidor
2024-07-11,P14,encaje,40,16.1,C34,distribuidor
2024-10-10,P5,botón,151,2.37,C43,tienda física
2025-02-25,P13,encaje,106,19.68,C112,distribuidor
2023-12-30,P7,botón,4,23.93,C167,distribuidor
2023-06-24,P5,botón,64,27.96,C156,online
2023-11-02,P8,hilo,267,4.8,C179,online
2023-11-16,P8,hilo,137,25.72,C86,online
2023-06-20,P13,encaje,7,1.11,C136,distribuidor
2023-10-09,P6,botón,275,13.59,C60,distribuidor
2024-05-14,P11,cierres,82,7.73,C107,distribuidor
2024-05-23,P2,tela,158,3.42,C56,tienda física
2024-08-27,P9,hilo,289,12.04,C196,tienda física
2025-04-07,P12,cierres,277,9.04,C132,online
2025-05-18,P8,hilo,123,26.47,C16,online
2024-01-06,P3,tela,203,25.04,C69,online
2023-10-02,P12,cierres,123,12.51,C186,distribuidor
2024-06-03,P10,hilo,111,8.97,C178,online
2023-09-08,P8,hilo,18,22.0,C129,tienda física
2024-12-29,P3,tela,157,16.09,C147,tienda física
2025-04-07,P14,encaje,90,14.72,C1,distribuidor
2023-10-28,P11,cierres,13,4.81,C134,tienda física
2024-06-02,P11,cierres,224,5.53,C187,distribuidor
2024-01-09,P3,tela,103,27.62,C162,online
2024-04-25,P1,tela,68,25.82,C166,distribuidor
2024-11-17,P8,hilo,123,25.14,C197,distribuidor
2025-05-04,P3,tela,187,14.24,C20,distribuidor
2024-12-19,P11,cierres,49,26.42,C4,online
2023-10-31,P6,botón,127,1.52,C96,distribuidor
2023-10-23,P11,cierres,266,29.89,C49,distribuidor
2024-03-02,P4,tela,191,12.81,C196,tienda física
2023-11-19,P5,botón,157,13.92,C65,online
2025-01-24,P10,hilo,13,26.89,C4,tienda física
2023-12-10,P5,botón,33,23.68,C24,online
2025-01-13,P13,encaje,76,16.34,C101,distribuidor
2023-09-24,P6,botón,288,21.46,C191,tienda física
2024-02-12,P13,encaje,132,20.46,C175,online
2023-10-07,P6,botón,12,18.31,C198,tienda física
2024-10-26,P10,hilo,265,2.81,C146,distribuidor
2023-09-12,P12,cierres,21,8.49,C175,tienda física
2023-06-30,P7,botón,196,23.53,C24,online
2025-03-16,P3,tela,37,15.44,C196,tienda física
2023-11-05,P11,cierres,230,29.31,C1,distribuidor
2024-11-02,P2,tela,17,7.55,C151,tienda física
2024-03-24,P6,botón,212,24.9,C50,distribuidor
2024-08-17,P7,botón,173,9.76,C113,tienda física
2024-04-09,P2,tela,143,22.15,C177,tienda física
2025-05-03,P8,hilo,234,29.56,C112,online
2025-02-01,P4,tela,64,4.84,C6,online
2023-07-05,P4,tela,286,21.58,C34,tienda física
2024-11-23,P7,botón,194,13.71,C92,online
2024-08-23,P6,botón,202,11.86,C160,online
2023-09-30,P14,encaje,145,1.5,C95,distribuidor
2024-02-23,P1,tela,12,29.58,C52,tienda física
2024-09-10,P2,tela,290,5.19,C110,distribuidor
2023-06-17,P1,tela,216,16.76,C121,distribuidor
2025-05-12,P11,cierres,65,5.14,C5,online
2023-08-21,P12,cierres,32,22.81,C68,distribuidor
2024-01-04,P14,encaje,80,6.31,C17,distribuidor
2023-10-18,P5,botón,249,26.6,C127,distribuidor
2025-03-07,P9,hilo,56,29.81,C125,online
2025-01-07,P12,cierres,101,21.64,C142,tienda física
2023-09-06,P7,botón,297,12.73,C66,online
2023-10-30,P5,botón,298,16.64,C39,distribuidor
2023-11-27,P4,tela,174,15.04,C46,tienda física
2024-10-02,P3,tela,140,5.09,C76,online
2024-11-24,P8,hilo,137,5.63,C136,tienda física
2023-08-28,P11,cierres,266,17.59,C187,tienda física
2024-03-22,P11,cierres,117,20.08,C48,tienda física
2024-10-24,P5,botón,135,9.01,C160,tienda física
2025-03-12,P6,botón,5,5.9,C78,distribuidor
2025-03-29,P14,encaje,137,24.07,C46,distribuidor
2023-07-15,P6,botón,127,6.58,C197,tienda física
2024-05-14,P10,hilo,255,29.45,C148,distribuidor
2025-03-13,P3,tela,26,5.62,C185,tienda física
2024-10-12,P9,hilo,145,9.03,C141,distribuidor
2024-01-03,P12,cierres,48,2.23,C180,tienda física
2023-09-16,P4,tela,277,19.61,C154,tienda física
2023-09-06,P12,cierres,136,13.5,C27,online
2024-07-17,P14,encaje,162,25.24,C147,distribuidor
2024-04-04,P14,encaje,28,0.42,C188,tienda física
2024-07-23,P2,tela,181,11.02,C101,distribuidor
2024-08-24,P3,tela,90,20.41,C196,distribuidor
2025-02-04,P1,tela,149,18.67,C133,distribuidor
2023-07-02,P4,tela,258,23.28,C160,tienda física
2024-06-15,P6,botón,85,26.92,C184,tienda física
2023-09-11,P5,botón,127,18.24,C144,distribuidor
2024-03-25,P2,tela,266,14.85,C170,distribuidor
2023-07-08,P3,tela,199,26.47,C18,tienda física
2025-04-11,P14,encaje,288,19.18,C200,online
2024-03-25,P1,tela,96,12.35,C87,distribuidor
2023-12-15,P4,tela,207,22.02,C196,online
2024-07-05,P13,encaje,236,26.61,C187,online
2025-01-29,P14,encaje,275,0.54,C28,tienda física
2024-04-25,P5,botón,57,20.81,C18,online
2024-02-25,P7,botón,147,13.69,C75,distribuidor
2024-08-16,P9,hilo,105,24.03,C120,distribuidor
2024-11-29,P1,tela,64,16.05,C144,tienda física
2024-08-11,P5,botón,277,17.98,C154,tienda física
2025-04-09,P12,cierres,285,22.88,C72,tienda física
2025-05-08,P6,botón,165,28.41,C83,tienda física
2025-03-22,P12,cierres,270,8.99,C46,online
2024-01-05,P14,encaje,74,21.69,C172,distribuidor
2025-05-30,P1,tela,196,11.96,C10,distribuidor
2024-03-29,P10,hilo,163,13.85,C184,distribuidor
2024-12-07,P9,hilo,152,23.4,C5,tienda física
2025-05-03,P8,hilo,235,8.97,C159,online
2024-10-13,P2,tela,91,24.64,C161,online
2024-11-12,P5,botón,83,13.17,C161,online
2025-01-18,P10,hilo,244,12.9,C117,tienda física
2023-09-13,P14,encaje,79,8.93,C133,tienda física
2025-05-27,P2,tela,188,21.83,C197,online
2024-09-25,P6,botón,135,3.88,C65,online
2025-02-18,P12,cierres,85,5.69,C47,online
2025-01-29,P12,cierres,146,22.0,C144,distribuidor
2025-01-05,P8,hilo,80,12.9,C39,tienda física
2025-01-10,P8,hilo,225,1.99,C29,online
2025-04-13,P10,hilo,25,27.09,C45,distribuidor
2024-07-19,P5,botón,78,15.2,C197,online
2024-12-25,P10,hilo,291,22.79,C74,tienda física
2025-01-10,P11,cierres,53,12.23,C118,tienda física
2023-11-07,P1,tela,225,7.19,C51,tienda física
2024-08-20,P11,cierres,120,19.73,C99,tienda física
2023-09-05,P9,hilo,118,27.2,C195,tienda física
2024-04-23,P2,tela,54,10.83,C139,distribuidor
2023-08-12,P10,hilo,149,3.17,C16,tienda física
2023-12-28,P12,cierres,17,23.73,C187,distribuidor
2024-03-17,P6,botón,289,13.89,C79,tienda física
2025-01-01,P8,hilo,260,11.81,C185,distribuidor
2025-02-25,P6,botón,71,29.33,C55,tienda física
2024-06-06,P5,botón,57,13.24,C82,tienda física
2024-10-13,P4,tela,147,21.75,C23,tienda física
2024-09-13,P8,hilo,201,5.39,C153,distribuidor
2024-05-31,P12,cierres,62,13.41,C131,online
2024-09-12,P2,tela,42,5.17,C178,online
2025-02-23,P6,botón,221,3.11,C129,tienda física
2025-01-18,P10,hilo,119,11.54,C79,distribuidor
2025-03-24,P8,hilo,38,1.34,C141,tienda física
2025-05-07,P7,botón,141,2.68,C166,online
2023-07-08,P7,botón,291,27.43,C162,online
2025-05-03,P1,tela,247,5.96,C27,distribuidor
2024-12-14,P2,tela,201,13.99,C175,distribuidor
2024-01-21,P5,botón,233,27.6,C166,tienda física
2024-05-25,P11,cierres,263,24.53,C43,online
2023-10-10,P6,botón,71,14.18,C44,tienda física
2023-07-23,P7,botón,21,2.25,C103,distribuidor
2023-11-11,P7,botón,88,12.62,C17,tienda física
2024-04-03,P13,encaje,278,18.85,C152,distribuidor
2024-01-09,P7,botón,272,21.64,C76,tienda física
2023-08-09,P3,tela,220,12.34,C4,tienda física
2024-06-28,P2,tela,80,16.41,C39,distribuidor
2024-07-07,P8,hilo,163,1.29,C88,online
2024-04-22,P2,tela,210,22.51,C81,tienda física
2024-07-30,P2,tela,84,3.15,C184,tienda física
2024-03-17,P4,tela,190,26.09,C198,tienda física
2025-04-17,P4,tela,62,12.49,C16,tienda física
2024-01-26,P1,tela,126,3.56,C35,tienda física
2024-07-18,P11,cierres,131,18.54,C119,tienda física
2025-02-26,P6,botón,163,28.18,C137,distribuidor
2023-09-29,P10,hilo,64,5.66,C70,online
2025-05-04,P1,tela,13,11.75,C62,tienda física
2024-05-02,P12,cierres,56,7.55,C11,online
2023-12-03,P9,hilo,150,4.73,C173,distribuidor
2025-01-02,P7,botón,258,6.54,C130,distribuidor
2023-09-24,P11,cierres,19,28.78,C37,distribuidor
2023-09-12,P1,tela,256,16.91,C118,online
2024-01-03,P14,encaje,181,10.89,C143,distribuidor
2024-12-16,P11,cierres,127,5.11,C196,online
2024-04-07,P3,tela,241,22.12,C152,online
2024-10-26,P2,tela,137,26.82,C129,distribuidor
2025-01-30,P3,tela,149,21.82,C52,distribuidor
2025-03-02,P7,botón,64,20.41,C114,distribuidor
2025-02-21,P9,hilo,90,22.33,C93,distribuidor
2024-02-24,P6,botón,216,10.03,C129,distribuidor
2023-08-15,P5,botón,292,15.07,C22,tienda física
2024-02-08,P1,tela,30,5.66,C26,online
2025-03-16,P14,encaje,154,29.59,C45,distribuidor
2023-12-16,P7,botón,80,17.03,C130,distribuidor
2024-10-11,P12,cierres,218,17.21,C127,online
2025-03-31,P10,hilo,107,12.2,C134,distribuidor
2023-07-24,P12,cierres,289,15.44,C88,tienda física
2024-03-15,P2,tela,254,26.62,C76,distribuidor
2023-12-15,P8,hilo,299,12.2,C2,online
2024-10-29,P6,botón,54,25.74,C167,online
2024-08-05,P10,hilo,226,12.92,C129,online
2025-05-26,P10,hilo,253,1.38,C187,online
2025-02-14,P13,encaje,129,22.88,C92,online
2024-01-24,P3,tela,114,2.94,C41,tienda física
2025-01-05,P13,encaje,72,3.75,C200,distribuidor
2024-11-14,P4,tela,133,19.49,C172,tienda física
2023-09-19,P7,botón,142,9.42,C157,distribuidor
2024-10-28,P14,encaje,37,10.29,C12,online
2023-07-30,P4,tela,59,3.65,C53,distribuidor
2025-01-02,P7,botón,274,8.53,C116,distribuidor
2023-08-18,P6,botón,155,26.62,C83,distribuidor
2024-06-06,P1,tela,252,18.0,C77,distribuidor
2024-04-02,P4,tela,132,1.83,C18,distribuidor
2024-05-11,P2,tela,8,20.46,C133,distribuidor
2024-07-25,P10,hilo,225,0.62,C152,tienda física
2025-03-12,P7,botón,121,19.44,C149,tienda física
2023-12-05,P14,encaje,42,10.69,C139,online
2024-10-24,P1,tela,161,5.59,C101,tienda física
2024-04-14,P14,encaje,164,4.33,C19,tienda física
2023-11-10,P11,cierres,290,2.91,C112,online
2024-07-22,P5,botón,90,21.5,C23,online
2024-03-09,P8,hilo,233,18.92,C196,tienda física
2023-12-02,P6,botón,78,5.94,C86,online
2024-09-23,P3,tela,95,27.61,C98,distribuidor
2023-08-14,P11,cierres,291,4.74,C96,online
2023-12-11,P2,tela,142,3.81,C164,distribuidor
2025-04-11,P7,botón,168,13.44,C15,online
2024-08-28,P13,encaje,226,5.81,C14,online
2024-08-11,P4,tela,212,29.15,C49,tienda física
2024-07-12,P5,botón,30,13.11,C44,distribuidor
2024-01-31,P2,tela,190,9.9,C146,distribuidor
2025-05-29,P3,tela,82,2.45,C68,distribuidor
2024-10-23,P9,hilo,239,3.28,C95,distribuidor
2024-04-24,P7,botón,129,23.32,C49,tienda física
2024-01-09,P1,tela,22,15.63,C188,tienda física
2024-08-14,P8,hilo,86,19.75,C180,online
2024-12-11,P5,botón,7,14.38,C8,distribuidor
2024-09-21,P4,tela,135,3.93,C106,distribuidor
2024-02-23,P14,encaje,84,21.49,C43,distribuidor
2024-03-12,P5,botón,13,22.36,C123,distribuidor
2024-05-26,P13,encaje,129,6.83,C39,tienda física
2023-08-16,P13,encaje,182,19.81,C139,distribuidor
2023-11-14,P7,botón,285,23.71,C92,distribuidor
2024-05-18,P13,encaje,293,4.19,C163,tienda física
2024-05-30,P11,cierres,22,21.71,C6,online
2024-04-27,P10,hilo,255,20.04,C101,distribuidor
2023-09-19,P14,encaje,159,21.89,C190,tienda física
2024-02-13,P7,botón,76,4.0,C84,online
2023-12-07,P3,tela,124,28.15,C107,tienda física
2025-05-10,P12,cierres,65,9.91,C77,online
2024-12-03,P12,cierres,64,29.43,C177,tienda física
2024-08-05,P5,botón,145,4.35,C183,tienda física
2024-02-15,P1,tela,186,21.44,C64,online
2024-02-14,P14,encaje,288,7.81,C198,distribuidor
2023-06-27,P13,encaje,233,9.95,C121,distribuidor
2023-09-16,P4,tela,21,24.13,C48,online
2024-05-15,P5,botón,294,25.15,C79,online
2024-11-22,P11,cierres,75,25.63,C156,tienda física
2024-11-30,P4,tela,36,3.99,C53,online
2024-01-03,P8,hilo,281,13.48,C144,tienda física
2023-07-15,P13,encaje,282,19.31,C57,distribuidor
2024-04-25,P7,botón,72,23.89,C34,tienda física
2024-09-08,P7,botón,109,28.73,C7,tienda física
2024-06-07,P6,botón,226,19.58,C77,tienda física
2024-12-16,P1,tela,279,24.45,C154,distribuidor
2025-02-07,P7,botón,13,18.92,C45,online
2024-11-01,P1,tela,57,4.5,C6,online
2025-04-13,P2,tela,254,17.49,C14,tienda física
2025-02-21,P11,cierres,86,20.64,C55,tienda física
2023-07-18,P4,tela,24,18.32,C137,online
2024-01-21,P7,botón,281,13.23,C98,online
2024-06-15,P6,botón,271,6.32,C179,distribuidor
2023-07-04,P14,encaje,54,19.7,C119,tienda física
2024-06-18,P1,tela,11,6.75,C63,online
2023-11-07,P4,tela,6,21.68,C28,online
2024-10-23,P2,tela,98,10.71,C26,online
2024-07-15,P9,hilo,121,24.86,C181,online
2024-06-08,P6,botón,70,3.77,C145,distribuidor
2024-08-22,P8,hilo,9,7.14,C177,distribuidor
2025-02-09,P13,encaje,262,21.35,C26,tienda física
2024-09-30,P11,cierres,193,13.74,C150,online
2025-05-05,P3,tela,177,1.35,C44,online
2025-04-12,P14,encaje,266,4.28,C97,tienda física
2025-03-27,P7,botón,43,12.46,C129,tienda física
2024-12-17,P4,tela,87,5.98,C130,tienda física
2025-05-18,P7,botón,114,25.81,C116,distribuidor
2023-10-30,P5,botón,257,26.64,C109,tienda física
2024-04-24,P14,encaje,172,0.64,C180,distribuidor
2025-01-31,P6,botón,185,6.45,C75,tienda física
2024-03-26,P4,tela,236,8.57,C113,tienda física
2024-05-11,P7,botón,265,19.69,C195,tienda física
2023-08-22,P1,tela,1,9.59,C194,distribuidor
2024-09-09,P12,cierres,8,1.44,C71,tienda física
2024-04-29,P1,tela,259,11.91,C21,online
2024-09-29,P8,hilo,288,9.92,C4,tienda física
2023-08-04,P12,cierres,228,21.45,C81,tienda física
2023-09-04,P7,botón,49,28.12,C197,online
2023-08-01,P12,cierres,159,20.82,C180,online
2024-04-27,P11,cierres,108,18.69,C89,online
2024-10-09,P4,tela,17,16.7,C22,distribuidor
2025-04-26,P10,hilo,126,10.78,C44,distribuidor
2024-10-20,P14,encaje,270,22.5,C94,tienda física
2023-10-27,P9,hilo,1,14.95,C106,online
2024-06-16,P9,hilo,139,21.14,C181,online
2023-07-03,P9,hilo,49,27.37,C2,tienda física
2024-08-06,P2,tela,60,17.67,C148,tienda física
2024-09-20,P4,tela,111,9.64,C49,distribuidor
2024-04-19,P13,encaje,248,27.34,C136,distribuidor
2024-02-17,P2,tela,259,25.45,C93,online
2024-09-08,P14,encaje,113,13.71,C125,online
2024-08-06,P1,tela,34,6.5,C54,distribuidor
2023-12-23,P4,tela,84,2.43,C13,online
2024-05-29,P8,hilo,296,29.83,C74,online
2023-11-12,P13,encaje,292,28.43,C95,tienda física
2023-10-11,P1,tela,32,1.84,C154,online
2024-10-30,P8,hilo,171,4.51,C13,tienda física
2025-04-30,P7,botón,224,11.17,C154,distribuidor
2024-06-07,P4,tela,292,25.74,C145,distribuidor
2024-04-23,P8,hilo,285,20.74,C103,online
2024-08-10,P8,hilo,246,22.19,C1,distribuidor
2024-05-23,P2,tela,205,28.83,C122,online
2023-07-19,P3,tela,285,19.94,C54,tienda física
2023-12-24,P8,hilo,187,8.1,C184,distribuidor
2023-08-25,P9,hilo,76,20.43,C2,distribuidor
2024-09-22,P3,tela,173,1.66,C81,distribuidor
2023-07-09,P12,cierres,22,26.39,C179,distribuidor
2025-03-15,P2,tela,212,11.36,C63,distribuidor
2023-08-31,P3,tela,144,1.55,C8,distribuidor
2024-10-24,P5,botón,73,24.25,C25,tienda física
2023-11-06,P12,cierres,194,7.08,C74,online
2024-08-19,P7,botón,117,8.54,C173,online
2024-12-23,P7,botón,196,25.96,C129,online
2025-03-31,P10,hilo,299,29.59,C37,tienda física
2023-10-29,P3,tela,111,16.77,C84,tienda física
2025-05-06,P4,tela,232,17.54,C80,tienda física
2025-05-25,P9,hilo,152,12.65,C15,online
2023-11-03,P14,encaje,95,27.18,C175,tienda física
2024-03-09,P12,cierres,249,11.06,C69,tienda física
2024-10-24,P5,botón,218,7.1,C58,online
2024-03-11,P8,hilo,73,18.04,C117,distribuidor
2024-11-08,P1,tela,118,14.68,C190,distribuidor
2025-01-06,P2,tela,40,19.99,C58,online
2025-03-23,P8,hilo,64,9.09,C46,online
2024-07-19,P10,hilo,19,22.42,C120,distribuidor
2024-01-17,P1,tela,26,26.55,C147,online
2025-01-31,P9,hilo,285,24.92,C68,distribuidor
2024-08-06,P5,botón,154,21.14,C156,distribuidor
2023-09-04,P8,hilo,259,5.94,C145,tienda física
2024-09-06,P3,tela,104,28.8,C41,tienda física
2024-02-24,P1,tela,239,22.91,C147,online
2025-04-09,P11,cierres,250,16.49,C163,distribuidor
2025-02-07,P6,botón,7,16.4,C87,distribuidor
2025-05-09,P6,botón,124,23.56,C111,online
2024-01-23,P9,hilo,80,23.52,C4,distribuidor
2024-06-02,P13,encaje,91,15.63,C20,tienda física
2024-03-09,P3,tela,67,5.65,C197,distribuidor
2023-11-22,P11,cierres,225,25.33,C28,online
2023-09-25,P9,hilo,55,0.99,C118,online
2024-08-11,P10,hilo,219,23.0,C108,online
2024-03-29,P1,tela,120,9.23,C49,tienda física
2024-09-13,P6,botón,260,21.98,C44,distribuidor
2023-09-01,P6,botón,74,4.94,C117,tienda física
2023-08-19,P9,hilo,216,23.12,C43,online
2025-01-28,P10,hilo,217,0.77,C179,tienda física
2025-01-06,P3,tela,155,5.87,C30,distribuidor
2024-01-24,P13,encaje,125,16.86,C166,distribuidor
2023-08-17,P3,tela,262,17.87,C1,online
2024-07-16,P1,tela,295,26.55,C136,online
2023-12-26,P13,encaje,204,2.06,C155,tienda física
2024-11-21,P4,tela,118,27.74,C26,online
2024-10-17,P10,hilo,33,8.2,C61,distribuidor
2024-11-12,P10,hilo,269,0.93,C152,online
2025-01-14,P8,hilo,234,8.8,C3,distribuidor
2024-04-28,P12,cierres,139,23.52,C52,online
2023-09-14,P10,hilo,191,7.32,C193,tienda física
2024-02-25,P2,tela,292,2.92,C197,online
2024-09-17,P3,tela,179,22.96,C157,tienda física
2025-02-09,P4,tela,111,19.97,C72,online
2025-03-23,P8,hilo,171,25.37,C63,distribuidor
2023-12-04,P2,tela,271,21.84,C53,online
2023-08-26,P8,hilo,119,26.24,C57,distribuidor
2024-04-11,P6,botón,212,19.16,C105,distribuidor
2023-08-16,P4,tela,41,28.84,C166,online
2023-11-18,P9,hilo,27,25.65,C190,online
2025-02-11,P6,botón,147,12.58,C22,distribuidor
2023-07-28,P5,botón,54,25.83,C191,online
2023-11-21,P14,encaje,241,24.3,C88,distribuidor
2024-03-29,P5,botón,234,5.24,C67,online
2025-01-30,P5,botón,95,1.97,C33,tienda física
2024-11-28,P11,cierres,245,9.22,C101,distribuidor
2025-03-18,P2,tela,79,24.81,C128,distribuidor
2024-05-26,P5,botón,280,7.05,C27,distribuidor
2023-10-30,P2,tela,275,19.69,C61,distribuidor
2024-11-23,P5,botón,247,22.86,C23,online
2024-11-01,P9,hilo,237,1.86,C32,distribuidor
2024-01-20,P4,tela,145,23.0,C131,online
2024-11-20,P6,botón,170,12.48,C135,tienda física
2025-04-08,P8,hilo,212,19.11,C20,online
2024-02-27,P13,encaje,101,17.06,C111,online
2025-01-17,P4,tela,214,7.68,C178,distribuidor
2023-08-04,P2,tela,15,10.26,C187,distribuidor
2024-10-10,P2,tela,126,26.48,C73,online
2024-07-18,P14,encaje,276,5.79,C151,distribuidor
2024-09-11,P10,hilo,151,13.7,C11,online
2023-10-29,P14,encaje,121,28.57,C19,distribuidor
2023-12-30,P7,botón,75,7.11,C129,distribuidor
2024-04-11,P13,encaje,279,11.97,C35,online
2025-02-06,P8,hilo,189,29.61,C166,distribuidor
2024-05-10,P13,encaje,166,18.35,C48,distribuidor
2024-09-03,P14,encaje,192,9.4,C9,tienda física
2024-04-13,P6,botón,212,14.72,C158,distribuidor
2024-11-04,P11,cierres,288,13.74,C136,tienda física
2023-09-30,P6,botón,285,29.24,C101,tienda física
2024-02-18,P6,botón,221,28.94,C55,tienda física
2024-05-07,P13,encaje,80,1.53,C84,distribuidor
2025-04-13,P7,botón,158,9.85,C112,online
2024-01-09,P9,hilo,10,20.12,C149,distribuidor
2023-11-28,P9,hilo,187,1.42,C133,online
2024-07-29,P9,hilo,65,11.62,C172,distribuidor
2024-09-30,P1,tela,38,22.36,C9,online
2024-10-06,P14,encaje,42,12.26,C75,distribuidor
2023-11-22,P2,tela,38,17.09,C99,distribuidor
2023-12-04,P1,tela,210,17.68,C124,tienda física
2025-03-26,P3,tela,127,4.45,C179,online
2024-11-21,P5,botón,259,12.14,C17,online
2024-04-03,P1,tela,239,8.3,C117,online
2024-03-09,P7,botón,161,7.46,C38,tienda física
2023-11-04,P12,cierres,255,11.98,C66,online
2024-03-21,P5,botón,293,15.04,C146,online
2024-03-05,P5,botón,264,12.07,C49,online
2024-12-06,P8,hilo,261,28.23,C100,online
2024-09-27,P1,tela,296,9.22,C198,online
2023-12-18,P1,tela,151,3.45,C114,online
2024-05-25,P1,tela,179,21.42,C71,tienda física
2024-06-20,P14,encaje,157,24.62,C180,distribuidor
2025-05-12,P8,hilo,240,24.92,C33,tienda física
2024-04-30,P10,hilo,40,6.39,C192,distribuidor
2024-12-15,P13,encaje,197,18.16,C62,distribuidor
2025-02-24,P4,tela,144,1.47,C147,tienda física
2024-09-03,P10,hilo,229,7.87,C145,tienda física
2024-07-19,P8,hilo,275,7.2,C132,online
2023-12-02,P5,botón,148,7.46,C21,online
2024-09-01,P6,botón,9,19.31,C105,distribuidor
2023-09-30,P5,botón,86,6.0,C125,tienda física
2024-04-26,P4,tela,211,27.87,C121,tienda física
2024-04-22,P2,tela,24,14.52,C181,online
2024-11-30,P2,tela,279,11.93,C68,online
2024-05-17,P2,tela,255,0.76,C37,distribuidor
2024-06-14,P8,hilo,28,7.49,C159,online
2024-09-04,P5,botón,4,3.89,C114,distribuidor
2024-09-30,P13,encaje,262,7.74,C116,tienda física
