producto_id,costo_unitario,precio_venta_unitario,cantidad_vendida,fecha_venta
P2,2.12,15.5,119,2024-03-24
P2,4.72,12.56,59,2024-01-03
P4,2.18,8.3,246,2024-04-27
P10,15.4,16.8,432,2024-09-04
P6,6.55,21.41,393,2024-02-23
P3,15.97,22.48,95,2024-06-18
P14,16.89,17.55,393,2023-09-22
P12,17.73,30.23,258,2023-09-02
P13,7.96,10.54,137,2025-05-28
P10,9.97,11.11,263,2024-02-11
P7,18.74,22.99,128,2024-07-13
P13,8.71,10.62,95,2024-02-20
P7,1.78,7.81,393,2025-02-01
P3,0.87,8.86,328,2024-01-01
P13,0.55,5.16,93,2024-07-05
P13,7.12,12.01,372,2024-09-04
P2,12.83,21.75,330,2025-02-28
P5,7.4,22.12,130,2025-01-15
P1,3.48,13.75,460,2024-11-05
P12,12.63,20.9,152,2024-02-22
P11,4.86,19.75,64,2023-11-16
P6,9.07,14.58,270,2024-03-19
P8,3.06,6.41,312,2025-01-05
P11,12.84,23.49,267,2024-01-16
P9,8.67,19.27,230,2024-11-05
P5,11.67,14.21,392,2024-03-29
P8,7.06,8.78,52,2024-05-08
P9,4.74,18.48,132,2025-01-03
P9,1.25,14.46,477,2024-08-11
P11,8.23,9.66,455,2023-06-25
P2,15.59,23.49,371,2024-12-27
P12,12.49,24.63,55,2023-11-07
P13,0.09,13.69,215,2023-08-20
P1,5.26,16.91,211,2025-01-18
P10,10.4,18.77,233,2025-04-24
P14,4.8,13.62,16,2024-06-26
P3,4.94,15.87,479,2023-10-20
P1,11.0,15.43,179,2024-07-16
P12,13.09,15.84,249,2023-07-14
P2,13.72,26.16,472,2025-04-28
P12,13.45,22.01,310,2024-06-09
P6,9.28,20.4,259,2023-09-21
P7,13.25,26.98,214,2023-10-01
P13,16.44,24.36,126,2024-07-19
P1,5.22,10.26,64,2023-06-20
P1,19.73,34.01,91,2024-11-13
P8,9.3,12.44,196,2024-10-25
P14,19.13,29.5,45,2025-03-20
P7,13.69,28.19,483,2024-04-11
P11,0.55,1.87,122,2024-04-29
P5,17.32,19.93,180,2023-10-23
P10,8.21,10.62,201,2024-06-11
P11,12.57,18.68,214,2024-08-17
P10,15.98,25.14,151,2023-12-30
P1,7.72,15.72,63,2025-01-18
P13,6.92,21.59,359,2025-03-03
P2,3.36,17.67,60,2024-09-05
P8,12.64,15.65,222,2024-10-18
P2,13.6,28.11,303,2024-06-21
P14,12.92,23.22,99,2024-10-23
P11,9.6,20.5,424,2025-05-02
P10,6.0,14.38,206,2023-12-02
P10,5.65,17.27,60,2024-10-21
P10,2.92,16.61,335,2025-01-19
P3,16.71,19.35,163,2025-02-02
P1,2.13,11.75,304,2024-11-12
P9,1.91,10.44,205,2025-05-22
P4,11.72,25.56,347,2023-06-28
P9,19.62,22.38,441,2024-08-11
P5,13.0,18.75,146,2023-11-30
P10,16.64,30.35,383,2024-12-01
P2,5.01,10.18,74,2023-06-15
P12,1.76,6.21,10,2024-09-29
P5,6.19,20.62,302,2024-08-31
P2,11.14,15.47,338,2023-11-09
P14,3.34,6.21,354,2024-02-25
P8,5.34,11.77,234,2024-10-29
P11,10.64,24.1,89,2023-08-30
P11,19.57,30.54,253,2025-05-29
P12,0.12,10.19,50,2024-02-19
P5,6.94,19.77,398,2023-09-15
P5,8.48,19.05,169,2024-08-20
P8,6.09,8.72,474,2025-04-14
P13,2.81,12.82,490,2024-07-09
P5,10.5,17.64,158,2025-02-21
P6,8.19,13.76,150,2024-05-20
P3,3.8,16.0,251,2025-05-12
P8,13.41,20.47,192,2023-07-13
P9,9.55,20.64,274,2024-02-06
P3,13.63,21.75,54,2025-02-22
P8,10.88,13.79,427,2024-01-25
P14,12.06,16.6,121,2024-11-07
P13,18.3,22.11,468,2025-03-14
P5,14.16,27.45,213,2024-11-30
P14,4.7,14.37,135,2024-03-31
P1,1.61,12.04,81,2023-08-11
P6,13.44,23.7,341,2023-10-11
P5,5.13,17.1,381,2024-08-03
P3,10.81,24.22,316,2023-09-01
P5,10.82,11.94,380,2024-09-21
P14,8.01,22.3,424,2023-08-21
P14,15.92,19.73,468,2024-04-21
P14,19.25,29.72,342,2025-05-30
P4,17.04,31.92,206,2024-08-08
P13,8.06,11.91,462,2023-10-27
P11,9.74,14.65,121,2023-06-17
P10,9.35,19.85,233,2024-07-03
P1,18.51,24.89,396,2024-07-18
P4,5.14,9.31,253,2025-02-21
P5,14.53,16.95,487,2024-11-10
P6,14.05,28.02,242,2023-10-16
P13,7.22,13.66,109,2023-07-11
P7,2.5,17.46,96,2025-03-15
P4,4.83,17.09,86,2023-08-11
P8,18.8,20.42,165,2025-03-23
P8,4.88,14.62,194,2024-08-22
P13,12.51,13.24,31,2023-06-18
P14,18.09,30.43,69,2025-04-14
P10,12.86,19.67,349,2023-09-19
P11,8.77,15.66,151,2023-08-04
P6,11.9,19.85,3,2025-02-18
P3,7.93,15.47,333,2023-09-29
P4,18.23,28.0,313,2024-03-11
P6,14.92,29.38,277,2024-11-22
P14,3.49,4.42,239,2023-09-25
P6,17.11,25.17,379,2024-09-08
P10,8.7,11.32,391,2025-04-24
P1,11.27,15.71,398,2024-06-01
P4,7.6,22.28,180,2024-03-03
P2,15.14,15.93,183,2024-04-06
P2,1.89,3.99,348,2023-07-24
P13,12.4,21.47,183,2023-11-29
P4,16.85,19.89,146,2023-08-30
P1,19.11,33.48,276,2024-12-04
P13,11.64,20.62,280,2023-08-08
P7,7.84,18.13,224,2023-09-06
P13,12.75,15.54,248,2023-12-27
P14,6.76,13.82,167,2023-10-07
P5,14.98,28.68,194,2023-10-10
P7,10.57,16.88,294,2023-09-22
P1,0.32,1.87,42,2023-07-30
P8,11.07,13.56,415,2025-03-08
P14,17.33,27.48,48,2025-02-12
P3,17.04,22.01,293,2024-03-09
P3,11.3,11.94,110,2024-10-10
P6,6.45,19.03,275,2023-07-22
P3,17.29,25.87,7,2023-09-15
P6,9.34,18.96,228,2025-04-23
P6,10.13,15.13,273,2023-10-15
P12,1.41,11.77,177,2023-12-02
P8,3.94,9.43,226,2024-07-09
P3,7.55,11.68,283,2024-03-31
P7,13.36,26.42,275,2023-06-29
P11,10.5,11.98,499,2024-03-08
P13,12.87,27.59,301,2023-11-11
P10,15.06,23.98,187,2023-11-05
P12,13.76,25.78,119,2023-12-01
P5,1.05,3.25,209,2023-12-19
P1,8.19,16.7,230,2024-08-13
P14,8.71,15.43,61,2024-04-20
P5,6.05,16.28,231,2024-06-22
P14,13.03,27.88,5,2023-07-24
P1,8.28,20.61,31,2023-09-19
P1,0.55,8.12,125,2023-07-03
P3,12.52,16.88,110,2024-05-28
P4,6.72,11.98,8,2025-01-03
P6,1.13,9.81,380,2024-10-06
P4,2.45,3.53,470,2024-10-24
P5,5.0,6.08,254,2024-05-30
P5,7.57,17.93,402,2024-11-30
P3,6.4,16.91,446,2024-04-18
P13,3.06,5.34,412,2024-06-07
P3,15.24,22.32,480,2025-02-24
P5,8.2,9.42,25,2024-02-25
P13,1.08,3.18,240,2024-05-06
P4,11.03,13.1,497,2024-12-23
P6,8.86,23.49,370,2024-11-08
P4,8.36,16.16,10,2025-01-15
P3,16.7,19.71,371,2024-12-26
P10,7.33,8.42,437,2025-02-26
P2,0.43,14.44,184,2023-09-21
P4,9.09,9.72,365,2024-01-13
P10,9.08,16.1,438,2024-03-24
P3,17.19,30.72,452,2025-05-27
P4,17.11,30.32,385,2023-09-26
P3,13.34,18.02,477,2024-09-21
P9,7.73,18.51,63,2024-08-07
P8,13.12,16.91,352,2024-09-11
P4,15.94,18.2,347,2024-08-18
P12,8.77,22.07,232,2025-01-21
P6,3.83,15.65,38,2024-06-20
P12,9.29,22.31,79,2025-01-09
P12,3.23,16.54,172,2024-05-20
P6,3.61,6.21,233,2023-10-10
P7,1.72,11.73,152,2024-07-11
P12,17.02,30.66,186,2023-09-22
P4,16.4,24.92,347,2025-04-15
P12,19.0,28.57,306,2024-06-12
P11,13.15,25.89,334,2023-12-02
P10,0.4,14.12,30,2024-09-30
P13,1.16,8.61,84,2024-01-24
P1,9.94,15.13,157,2025-03-28
P5,11.73,24.34,166,2023-09-08
P4,0.32,11.07,68,2024-08-20
P9,17.03,21.54,78,2024-06-20
P11,10.83,24.8,336,2024-12-29
P14,7.44,12.35,50,2023-10-01
P2,9.17,20.35,30,2024-05-24
P8,13.05,25.95,176,2023-06-15
P10,5.35,16.19,288,2023-10-22
P10,1.96,16.71,270,2024-03-11
P13,15.05,20.2,290,2024-04-28
P5,5.95,8.18,237,2025-04-30
P6,1.88,11.1,293,2023-09-03
P2,10.98,18.72,68,2025-04-24
P13,11.25,15.11,330,2024-02-27
P1,5.53,13.42,308,2024-05-24
P10,4.91,19.51,423,2024-05-26
P4,11.58,13.65,495,2025-02-07
P12,2.12,5.99,181,2024-09-22
P10,19.79,23.1,204,2023-10-10
P1,4.77,13.06,199,2024-01-05
P4,8.35,11.83,295,2024-02-02
P1,14.58,23.43,117,2024-09-25
P6,0.43,1.06,183,2023-11-19
P6,6.22,19.13,496,2023-10-14
P12,15.06,23.54,112,2023-12-06
P14,13.72,19.25,61,2025-04-25
P3,1.83,11.81,201,2025-04-26
P1,16.3,24.42,373,2023-08-06
P13,11.96,22.53,227,2025-04-03
P4,19.17,22.3,6,2025-01-02
P14,13.05,27.54,232,2024-06-27
P2,13.05,16.21,209,2023-10-05
P10,11.31,15.89,23,2025-02-24
P3,1.23,14.05,173,2024-11-27
P14,17.09,20.92,213,2023-09-24
P11,17.71,30.34,397,2023-07-24
P7,10.35,14.4,389,2025-05-31
P12,10.41,14.24,415,2025-01-23
P11,14.05,18.55,382,2023-07-25
P11,18.93,30.78,13,2024-05-19
P14,3.2,11.63,462,2023-11-05
P14,0.06,2.36,312,2024-11-18
P3,5.68,9.83,138,2023-07-22
P12,3.96,16.01,288,2023-10-29
P13,12.95,25.05,62,2025-02-19
P6,7.24,15.85,137,2023-11-17
P7,2.49,17.0,212,2025-04-18
P12,16.05,19.29,76,2024-01-03
P14,13.42,15.32,441,2024-06-03
P5,1.06,8.95,411,2024-04-23
P8,10.02,15.76,184,2023-07-05
P1,2.77,17.41,91,2025-04-16
P6,19.4,33.1,326,2024-01-26
P9,12.03,25.29,499,2024-04-29
P4,18.29,30.46,188,2024-12-24
P7,16.58,28.72,75,2024-12-21
P3,7.55,10.41,479,2024-04-26
P7,1.64,13.72,173,2024-11-11
P4,11.48,14.12,157,2023-12-02
P9,11.3,22.75,421,2024-02-15
P1,11.53,14.59,199,2024-02-29
P10,5.32,5.84,399,2024-11-10
P13,18.89,30.14,86,2023-07-22
P14,2.3,6.9,343,2025-03-06
P6,9.05,16.57,302,2024-11-23
P10,4.98,9.45,202,2024-09-09
P7,11.7,21.16,489,2025-05-15
P14,7.64,20.77,237,2024-04-17
P10,16.34,17.34,491,2024-09-11
P10,2.06,3.83,13,2024-12-12
P11,9.83,19.27,119,2024-01-04
P7,2.99,5.45,200,2024-10-25
P6,19.58,22.49,288,2023-11-21
P5,1.86,14.87,111,2023-06-24
P9,18.14,28.54,462,2023-12-22
P14,14.53,27.25,71,2025-05-19
P6,13.9,20.82,315,2024-08-12
P12,17.0,30.51,237,2024-05-29
P6,6.89,7.72,36,2025-03-05
P8,17.46,20.65,77,2024-12-28
P2,17.41,27.12,323,2023-10-11
P9,15.57,26.3,232,2024-12-23
P7,15.94,27.26,309,2024-07-02
P5,3.75,14.27,99,2023-07-14
P3,6.52,18.42,489,2024-11-14
P8,19.58,30.77,29,2023-12-14
P14,4.66,5.41,68,2025-02-26
P8,13.29,25.86,73,2024-02-29
P12,18.06,23.79,7,2024-12-20
P5,1.56,10.26,428,2024-08-18
P9,7.11,9.51,151,2024-10-16
P9,10.34,18.79,353,2024-06-14
P12,9.79,15.76,91,2024-09-27
P13,17.77,26.88,90,2024-02-25
P5,11.5,24.94,306,2024-07-18
P11,17.53,31.2,299,2024-04-25
P6,13.7,26.72,430,2024-11-14
P13,18.94,24.67,404,2024-09-16
P11,3.32,9.65,117,2024-12-04
P3,11.88,18.74,112,2024-07-21
P11,13.71,26.14,259,2024-01-16
P12,13.32,20.02,299,2023-07-03
P10,8.54,20.43,179,2024-09-17
P1,16.09,18.59,161,2025-02-12
P13,4.17,8.87,409,2023-12-31
P9,13.68,28.18,118,2023-07-05
P7,13.98,16.24,432,2024-11-10
P3,11.32,16.62,308,2023-11-29
P9,17.62,19.01,156,2023-10-01
P2,8.77,11.04,14,2025-02-11
P7,19.77,31.87,500,2024-07-13
P14,9.8,23.14,460,2025-01-31
P2,9.19,11.3,443,2025-01-16
P3,6.32,19.84,193,2025-03-21
P10,7.1,12.35,169,2025-01-29
P1,1.04,2.7,466,2023-12-19
P4,9.69,11.14,54,2024-07-03
P14,9.29,18.79,127,2023-11-23
P12,10.52,14.67,336,2025-03-04
P14,9.56,19.47,67,2023-07-10
P4,4.24,12.73,240,2025-01-09
P6,10.1,13.89,25,2023-12-04
P11,9.89,13.52,83,2023-06-24
P2,13.0,21.06,365,2023-11-29
P3,15.09,15.74,324,2024-12-05
P13,11.35,15.25,298,2023-10-14
P8,8.7,22.24,150,2024-10-24
P1,9.13,13.35,61,2023-06-24
P10,3.31,11.97,229,2024-10-04
P8,8.53,19.35,214,2025-01-13
P4,6.04,19.07,243,2024-03-21
P8,13.57,17.7,29,2024-01-15
P2,14.77,18.01,44,2024-09-16
P13,10.63,24.22,319,2025-05-04
P11,12.21,23.5,28,2024-04-01
P7,9.96,23.09,174,2023-12-17
P7,8.88,22.46,81,2025-02-18
P5,8.69,9.21,481,2025-02-17
P6,4.19,8.31,155,2023-07-25
P11,17.17,21.12,368,2025-05-14
P8,10.14,19.3,456,2023-06-24
P2,2.06,13.46,38,2024-10-24
P10,7.2,16.72,433,2023-12-10
P4,11.03,21.37,223,2023-09-18
P3,16.24,26.27,434,2024-02-22
P6,12.57,25.88,135,2024-05-08
P13,8.32,15.37,245,2024-01-19
P9,18.14,21.28,389,2023-12-06
P9,6.54,19.48,48,2025-01-29
P11,6.65,8.79,457,2025-04-28
P13,4.2,5.78,258,2023-07-09
P8,1.14,10.17,427,2025-02-03
P3,14.58,26.22,73,2025-05-09
P1,4.98,5.85,219,2024-10-20
P6,19.62,21.15,140,2024-01-16
P7,16.88,27.34,96,2025-02-20
P14,18.06,27.67,283,2023-09-06
P7,10.65,12.29,265,2023-11-02
P5,8.92,15.63,264,2024-04-04
P1,15.74,24.55,213,2024-01-06
P11,5.06,12.59,48,2024-07-12
P14,2.39,12.93,176,2024-06-17
P13,4.59,18.45,246,2023-10-13
P12,1.56,6.45,209,2024-12-08
P1,1.88,11.9,493,2024-02-10
P6,4.59,17.25,471,2024-09-12
P12,8.85,13.85,265,2025-02-09
P6,1.45,15.92,344,2024-04-04
P10,16.93,30.71,261,2024-05-26
P13,19.72,22.31,493,2024-01-15
P14,1.09,15.96,72,2024-11-01
P10,2.24,12.35,302,2024-12-27
P1,10.75,19.65,203,2024-03-05
P9,4.92,14.34,361,2023-07-30
P3,0.15,2.95,13,2025-04-13
P2,0.92,3.34,449,2025-03-24
P5,15.79,18.66,234,2024-02-26
P1,11.97,21.24,257,2024-07-08
P4,13.55,18.2,485,2024-06-14
P11,16.21,29.31,258,2024-05-11
P12,18.14,23.04,2,2025-05-04
P2,7.59,13.91,23,2024-10-17
P7,9.49,12.04,362,2024-02-08
P5,7.25,17.24,93,2024-12-04
P11,12.27,19.63,434,2025-03-13
P7,11.91,20.85,47,2024-10-31
P12,11.65,15.1,349,2024-01-08
P10,5.67,18.53,170,2024-12-08
P1,2.54,10.15,374,2024-03-30
P12,11.09,14.77,175,2023-10-22
P14,10.83,20.35,400,2024-10-09
P1,12.47,23.47,132,2023-08-18
P12,12.88,19.83,243,2024-04-18
P9,18.63,21.37,395,2024-02-01
P8,4.18,16.34,268,2023-12-28
P9,12.32,13.46,179,2024-07-24
P14,9.48,13.45,258,2023-12-22
P9,6.39,18.33,294,2023-12-17
P12,17.17,22.17,294,2025-05-03
P10,3.41,8.57,318,2024-10-18
P1,3.91,7.79,467,2024-02-26
P7,2.87,9.5,264,2025-05-26
P6,16.94,22.36,10,2024-11-16
P12,16.85,27.56,197,2024-10-24
P7,18.7,23.21,334,2024-12-12
P7,15.61,18.54,438,2023-09-05
P14,11.68,20.25,233,2024-10-24
P11,0.79,13.04,490,2024-12-14
P11,7.93,15.57,454,2024-03-30
P7,14.32,28.85,108,2024-08-18
P10,0.62,4.21,209,2024-10-03
P7,7.08,14.88,356,2024-11-07
P10,9.03,21.36,435,2024-07-22
P10,14.61,27.68,251,2025-02-07
P13,19.83,25.14,39,2023-06-16
P14,14.0,19.39,174,2024-07-14
P2,0.1,12.8,411,2024-06-12
P9,11.72,25.79,471,2023-06-18
P7,4.57,12.48,244,2023-12-18
P5,7.2,20.12,486,2024-08-26
P14,8.94,16.47,4,2024-12-30
P8,13.45,20.19,422,2025-05-11
P7,4.88,14.46,431,2023-11-01
P1,18.56,25.06,4,2024-12-11
P1,7.4,14.41,157,2024-11-21
P2,14.32,24.52,59,2025-05-28
P13,19.03,28.04,194,2024-01-24
P1,7.31,12.79,366,2024-10-21
P2,3.31,5.81,262,2023-12-15
P11,7.95,14.28,49,2024-02-14
P5,11.67,20.46,459,2024-06-09
P10,3.15,16.29,149,2024-12-20
P4,12.79,18.72,407,2024-04-02
P1,15.86,19.86,21,2025-03-25
P4,11.35,24.14,204,2023-10-09
P6,8.3,20.14,132,2023-11-17
P4,10.59,12.19,161,2024-12-13
P2,7.51,20.69,257,2024-06-13
P6,16.26,20.78,484,2023-10-20
P11,2.18,15.31,219,2024-12-01
P10,7.03,18.84,110,2024-12-18
P13,9.61,20.46,235,2023-10-07
P6,4.94,10.73,425,2023-08-29
P13,12.05,22.06,9,2023-07-05
P10,16.43,25.01,167,2023-11-30
P3,3.28,11.76,248,2024-02-11
P14,10.6,22.56,458,2025-05-28
P12,5.51,6.76,374,2024-08-23
P1,1.68,4.65,385,2024-08-12
P6,4.64,10.46,445,2023-09-20
P2,19.06,20.75,386,2024-10-05
P12,16.63,20.45,244,2024-07-19
P7,1.09,10.49,251,2025-02-02
P5,9.61,21.87,25,2024-10-25
P12,7.97,21.9,2,2025-01-20
P1,17.86,31.75,121,2023-08-03
P12,1.67,9.56,74,2025-02-08
P11,6.14,20.26,17,2024-09-23
P7,7.7,8.97,51,2024-10-04
P3,15.93,29.23,332,2024-01-08
P12,7.14,18.25,90,2025-04-24
P4,17.16,19.79,449,2025-02-13
P7,13.76,14.45,480,2024-09-18
P4,16.36,30.71,92,2024-02-19
P10,19.32,23.86,5,2024-12-16
P3,5.04,15.83,425,2025-04-14
P11,17.25,25.0,178,2024-07-26
P9,18.31,19.89,72,2023-07-15
P8,8.81,19.15,455,2024-10-28
P5,11.81,22.05,270,2023-08-04
P2,8.05,21.65,290,2025-01-08
P4,17.39,27.25,452,2024-11-06
P13,7.73,22.15,242,2024-07-16
P6,14.0,17.35,388,2024-01-02
P14,17.73,32.07,444,2023-11-19
P7,5.3,11.11,339,2025-05-30
P11,11.37,22.07,399,2024-10-09
P3,10.8,19.83,158,2024-10-12
P1,16.3,23.56,443,2024-01-07
P12,0.22,1.61,461,2023-12-23
P12,7.91,15.26,90,2024-02-17
P5,3.69,15.33,219,2024-08-07
P2,3.98,11.31,400,2024-03-25
P14,10.66,11.81,136,2025-01-22
P8,0.09,7.16,425,2024-06-03
P11,8.63,20.98,157,2024-05-08
P1,0.53,13.57,19,2023-09-29
P8,13.01,18.44,493,2024-04-22
P11,17.82,18.53,3,2024-02-27
P3,17.79,23.21,151,2025-04-06
P10,11.72,17.36,235,2025-05-27
P2,19.17,19.89,188,2023-12-30
P7,0.82,13.14,319,2023-06-18
P14,18.45,30.1,16,2024-08-31
P2,15.59,27.34,357,2025-02-17
P10,4.64,16.44,47,2024-09-23
P12,11.01,12.05,95,2023-08-01
P11,3.0,17.04,233,2024-10-17
P12,7.4,18.16,203,2024-01-05
P5,12.78,14.29,186,2025-02-18
P9,19.08,28.2,114,2025-03-07
P5,8.42,12.25,464,2023-09-05
P14,16.82,23.45,97,2023-11-11
P6,17.12,24.86,244,2025-01-03
P6,18.46,22.71,64,2023-08-23
P6,1.65,12.62,324,2024-06-12
P1,16.9,25.27,22,2024-03-14
P2,18.93,24.74,251,2024-08-05
P14,19.39,32.45,43,2023-11-22
P4,8.21,22.27,90,2023-08-28
P2,9.83,19.95,228,2024-09-16
P10,17.05,23.83,193,2025-01-29
P8,17.59,24.93,466,2023-06-23
P13,10.9,20.7,440,2023-10-21
P2,11.2,16.73,117,2024-11-20
P9,7.56,16.12,77,2023-08-11
P12,19.17,23.6,312,2024-06-07
P9,14.86,24.28,314,2024-05-13
P7,9.62,22.32,47,2023-09-28
P13,10.04,17.48,168,2024-05-18
P11,11.52,13.42,297,2024-09-17
P7,8.07,10.49,336,2024-04-01
P3,15.21,28.38,338,2023-11-23
P8,12.56,24.02,140,2024-02-10
P14,11.83,20.89,11,2024-05-06
P1,15.85,21.26,266,2024-12-09
P5,5.23,18.33,126,2024-09-07
P9,13.42,19.24,378,2024-07-24
P12,14.59,25.95,440,2024-12-25
P12,11.0,19.75,324,2023-12-25
P14,18.95,25.03,369,2024-12-04
P9,19.37,33.31,187,2024-10-09
P13,11.85,14.36,235,2024-08-22
P2,14.1,26.78,13,2025-05-05
P5,13.14,17.49,141,2025-04-20
P1,4.99,16.78,243,2024-06-24
P10,9.35,10.01,356,2024-10-03
P13,13.76,23.12,4,2024-09-15
P5,17.17,27.33,12,2023-06-29
P11,17.26,27.53,261,2025-05-27
P4,6.4,19.66,137,2024-07-25
P11,8.99,19.6,163,2025-01-05
P9,1.38,12.58,394,2023-09-02
P13,12.44,17.14,429,2025-05-12
P11,9.17,10.87,187,2023-07-13
P3,8.56,16.24,264,2025-03-15
P7,0.75,13.0,13,2024-10-05
P5,4.53,16.92,262,2023-06-19
P10,9.69,16.04,333,2024-09-21
P10,0.09,9.6,93,2025-01-24
P13,14.9,19.23,351,2024-03-02
P11,17.73,20.72,49,2024-10-17
P7,9.41,18.75,233,2025-04-20
P8,15.97,17.97,270,2023-07-16
P3,16.99,26.48,377,2024-12-31
P11,6.16,15.59,410,2025-02-24
P8,16.17,30.81,274,2024-06-15
P11,19.67,25.65,121,2025-01-06
P14,0.5,10.14,419,2024-03-04
P4,10.79,20.69,148,2024-06-27
P7,14.1,27.88,421,2024-09-23
P6,19.87,32.45,171,2025-05-29
P10,19.08,22.75,49,2024-02-12
P14,4.11,17.35,146,2024-04-22
P14,16.3,25.46,218,2024-05-10
P1,2.33,14.42,312,2024-05-20
P9,2.14,15.66,343,2024-06-15
P4,12.41,14.62,486,2025-02-05
P6,13.81,22.21,235,2025-03-13
P10,2.14,9.37,330,2025-02-17
P11,10.1,12.81,115,2024-04-02
P4,9.1,13.5,438,2025-02-10
P5,16.49,26.99,140,2024-11-11
P7,4.32,15.9,285,2023-12-24
P3,17.31,17.9,123,2024-04-01
P8,11.76,18.38,204,2023-08-17
P13,0.92,2.85,82,2025-04-18
P3,11.69,19.7,177,2023-10-06
P2,17.03,29.86,149,2025-05-19
P9,15.57,23.1,182,2025-01-24
P9,11.81,23.42,253,2023-12-21
P1,0.36,4.47,283,2024-07-01
P8,7.33,17.97,275,2024-05-29
P10,11.25,16.56,388,2024-04-05
P10,13.36,24.7,58,2024-03-12
P13,7.32,16.33,229,2024-09-19
P8,19.95,27.64,321,2025-01-03
P3,5.84,9.03,297,2024-03-06
P13,0.38,11.27,312,2023-11-30
P7,10.24,21.51,479,2023-10-10
P13,11.14,19.4,66,2024-03-30
P2,2.09,15.62,478,2024-09-16
P10,13.08,16.13,372,2023-08-29
P8,4.78,15.63,487,2025-05-09
P9,6.45,18.21,145,2025-02-25
P9,3.37,15.71,86,2023-07-21
P9,5.78,8.32,455,2024-01-05
P6,17.85,26.36,230,2023-11-19
P5,2.66,12.86,312,2023-11-29
P4,4.14,11.32,129,2024-03-29
P12,4.22,12.5,211,2024-01-17
P4,13.97,18.87,499,2025-02-25
P13,11.31,15.62,56,2024-11-04
P5,18.97,22.86,256,2024-06-18
P3,5.97,7.74,411,2024-02-14
P2,8.82,9.9,201,2024-05-04
P2,7.46,12.75,299,2024-11-04
P14,11.0,21.4,158,2024-09-15
P13,6.71,20.02,228,2023-11-02
P6,10.71,23.04,373,2023-10-31
P12,7.73,19.91,272,2025-04-17
P13,15.08,28.68,39,2024-09-26
P14,12.93,20.94,360,2023-11-26
P3,7.92,13.98,48,2023-07-12
P13,2.03,9.21,162,2025-05-15
P2,18.57,24.26,50,2024-03-31
P8,19.89,32.49,377,2024-07-15
P10,6.06,6.59,255,2024-06-17
P10,15.3,20.14,60,2023-07-27
P8,1.54,4.61,421,2023-06-26
P10,17.45,18.08,325,2024-06-27
P3,4.0,13.23,296,2024-05-22
P6,1.14,4.81,443,2023-10-07
P2,7.1,9.42,35,2024-08-23
P8,19.24,25.87,287,2024-10-23
P6,5.68,12.16,104,2023-07-15
P5,0.79,7.2,415,2023-11-27
P4,14.41,18.07,311,2023-12-27
P7,19.78,25.41,343,2024-05-06
P5,4.12,5.42,271,2025-05-03
P6,4.54,10.81,235,2024-08-10
P9,9.69,22.79,196,2025-05-20
P11,19.97,29.86,62,2025-05-15
P11,16.11,20.92,486,2025-05-28
P6,15.37,16.33,170,2024-10-03
P11,6.87,19.19,449,2023-06-20
P3,2.69,7.92,97,2023-07-20
P2,6.56,13.18,119,2023-07-23
P4,1.93,3.16,390,2023-08-24
P8,6.02,17.11,40,2024-07-10
P1,6.15,18.02,428,2023-08-16
P8,16.46,18.0,262,2025-04-09
P13,18.09,21.09,396,2023-10-19
P3,3.25,15.22,359,2024-10-07
P14,15.56,17.77,223,2024-07-10
P10,2.48,14.89,119,2023-08-18
P13,11.27,12.39,479,2023-12-03
P8,18.15,24.78,322,2024-03-07
P11,15.36,18.87,141,2024-07-21
P8,8.24,16.09,296,2024-05-21
P2,19.18,29.22,359,2024-08-26
P12,3.36,6.34,213,2024-08-26
P8,11.64,22.6,388,2024-05-04
P1,19.59,24.39,46,2024-03-15
P12,7.94,20.23,28,2025-04-01
P1,9.83,23.3,253,2024-09-11
P6,12.2,26.9,117,2025-03-12
P10,15.02,18.26,474,2023-08-11
P14,12.26,14.63,343,2025-05-22
P9,18.93,21.31,288,2025-03-31
P4,6.32,9.42,181,2024-09-08
P12,16.42,25.96,6,2024-09-23
P7,9.63,16.01,109,2023-07-30
P10,7.43,20.49,146,2023-11-03
P14,8.8,20.83,119,2025-03-17
P1,1.29,16.14,275,2024-04-23
P5,4.48,12.13,456,2024-10-04
P8,12.29,24.12,449,2024-03-14
P6,6.73,9.58,64,2024-08-22
P7,8.38,13.1,293,2023-06-29
P6,15.94,23.55,172,2024-06-12
P8,9.53,17.91,47,2024-03-10
P14,19.49,26.88,479,2024-11-24
P8,6.33,19.09,471,2023-09-12
P7,5.15,17.75,149,2023-08-01
P4,6.05,11.3,450,2023-09-01
P8,5.17,12.65,185,2023-09-15
P4,10.19,22.2,297,2024-06-17
P12,0.52,14.41,472,2024-06-14
P13,13.98,24.42,439,2025-04-03
P7,11.38,23.82,412,2024-12-13
P12,2.32,8.82,353,2024-01-16
P5,7.93,11.87,161,2023-06-20
P5,8.19,10.67,430,2023-06-17
P14,15.89,20.59,133,2024-01-12
P9,16.83,25.38,302,2024-09-10
P8,16.38,25.45,377,2024-04-30
P1,2.19,7.66,55,2024-02-09
P12,5.53,16.26,346,2024-11-11
P11,12.42,25.29,67,2023-12-19
P9,10.0,21.11,185,2024-02-08
P4,18.85,22.42,130,2025-02-13
P8,6.54,12.21,269,2023-12-03
P9,14.47,26.86,178,2024-08-23
P8,5.2,16.75,148,2025-05-02
P10,19.38,28.81,149,2023-08-08
